,Quantity,Item_Name,Item_Price
3411,1,Chicken Salad Bowl,$8.75 
3412,1,Veggie Bowl,$8.75 
3413,1,Chips and Guacamole,$4.45 
3414,1,Chicken Burrito,$11.25 
3415,1,Canned Soft Drink,$1.25 
3416,1,Chicken Burrito,$8.75 
3417,1,Chips and Fresh Tomato Salsa,$2.95 
3418,2,Canned Soft Drink,$2.50 
3419,1,Steak Burrito,$9.25 
3420,1,Barbacoa Burrito,$9.25 
3421,1,Carnitas Burrito,$9.25 
3422,1,6 Pack Soft Drink,$6.49 
3423,2,Chicken Bowl,$17.50 
3424,1,Chicken Bowl,$8.49 
3425,1,Side of Chips,$1.69 
3426,1,Chicken Burrito,$8.49 
3427,1,Chips and Guacamole,$3.99 
3428,1,Chicken Bowl,$8.75 
3429,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
3430,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
3431,1,Chicken Burrito,$8.49 
3432,1,Steak Bowl,$8.99 
3433,1,Steak Burrito,$8.99 
3434,1,Canned Soda,$1.09 
3435,1,Chicken Burrito,$8.75 
3436,1,Chips and Guacamole,$4.45 
3437,1,Canned Soft Drink,$1.25 
3438,1,Chicken Bowl,$11.25 
3439,1,Steak Crispy Tacos,$11.75 
3440,1,Chicken Bowl,$11.25 
3441,1,Carnitas Burrito,$9.25 
3442,1,Chicken Salad Bowl,$11.25 
3443,1,Bottled Water,$1.50 
3444,1,Chicken Bowl,$11.25 
3445,1,Chips,$2.15 
3446,1,Chicken Burrito,$10.98 
3447,1,Chicken Burrito,$8.75 
3448,1,Steak Bowl,$11.75 
3449,1,Chips and Roasted Chili Corn Salsa,$2.95 
3450,1,Chicken Burrito,$11.25 
3451,1,Chicken Bowl,$11.25 
3452,1,Steak Soft Tacos,$9.25 
3453,1,Chicken Burrito,$8.75 
3454,1,Steak Burrito,$9.25 
3455,1,Chicken Soft Tacos,$8.75 
3456,1,Chicken Bowl,$8.75 
3457,1,Chicken Bowl,$8.75 
3458,1,Canned Soft Drink,$1.25 
3459,1,Chicken Bowl,$11.25 
3460,1,Bottled Water,$1.50 
3461,1,Chips,$2.15 
3462,1,Chicken Burrito,$8.75 
3463,1,Chicken Burrito,$8.75 
3464,1,Chicken Bowl,$11.25 
3465,1,Chicken Burrito,$8.75 
3466,1,Chicken Burrito,$8.75 
3467,1,Chicken Bowl,$11.25 
3468,1,Chips and Guacamole,$4.45 
3469,1,Veggie Burrito,$8.49 
3470,1,Veggie Burrito,$8.49 
3471,1,Veggie Salad,$8.49 
3472,1,Chicken Crispy Tacos,$8.49 
3473,1,Steak Soft Tacos,$8.99 
3474,1,Side of Chips,$1.69 
3475,1,Chips and Fresh Tomato Salsa,$2.39 
3476,1,Canned Soda,$1.09 
3477,1,Canned Soda,$1.09 
3478,1,Veggie Burrito,$11.25 
3479,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3480,3,Carnitas Bowl,$35.25 
3481,1,Chicken Bowl,$8.75 
3482,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
3483,1,Canned Soft Drink,$1.25 
3484,1,Chicken Bowl,$11.25 
3485,1,Chips,$2.15 
3486,1,Steak Bowl,$9.25 
3487,1,Chips and Guacamole,$4.45 
3488,1,Chicken Burrito,$8.75 
3489,1,Chicken Bowl,$8.75 
3490,1,Chicken Burrito,$8.75 
3491,1,Chips and Guacamole,$4.45 
3492,1,Canned Soft Drink,$1.25 
3493,1,Steak Salad Bowl,$11.89 
3494,1,Chicken Bowl,$8.75 
3495,1,Chips,$2.15 
3496,1,Canned Soft Drink,$1.25 
3497,1,Chicken Bowl,$8.49 
3498,1,Canned Soda,$1.09 
3499,1,Bottled Water,$1.09 
3500,1,Side of Chips,$1.69 
3501,1,Steak Burrito,$8.69 
3502,1,Steak Salad,$8.69 
3503,1,Steak Crispy Tacos,$9.25 
3504,1,Chips and Fresh Tomato Salsa,$2.95 
3505,1,Chicken Bowl,$10.98 
3506,1,Chips and Fresh Tomato Salsa,$2.39 
3507,2,Chicken Salad Bowl,$22.50 
3508,2,Chicken Bowl,$21.96 
3509,1,Chicken Bowl,$10.98 
3510,1,Chicken Bowl,$8.49 
3511,1,Side of Chips,$1.69 
3512,1,Barbacoa Burrito,$11.75 
3513,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3514,1,Chicken Bowl,$8.75 
3515,1,Chicken Bowl,$11.25 
3516,1,Chicken Burrito,$8.75 
3517,1,Steak Burrito,$9.25 
3518,1,Chicken Soft Tacos,$8.75 
3519,1,Chicken Burrito,$8.19 
3520,1,Chicken Burrito,$10.58 
3521,1,Chicken Burrito,$8.75 
3522,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3523,1,Bottled Water,$1.50 
3524,2,Canned Soft Drink,$2.50 
3525,1,Carnitas Bowl,$9.25 
3526,1,Chips and Guacamole,$4.45 
3527,1,Steak Burrito,$9.25 
3528,1,Chicken Burrito,$11.25 
3529,1,Carnitas Burrito,$8.69 
3530,1,Steak Burrito,$8.69 
3531,1,Chips and Guacamole,$3.89 
3532,1,Steak Burrito,$8.69 
3533,1,Side of Chips,$1.69 
3534,1,Chips and Guacamole,$4.45 
3535,1,Steak Burrito,$9.25 
3536,1,Chicken Bowl,$11.25 
3537,1,Chips and Guacamole,$4.45 
3538,1,Chips,$2.15 
3539,1,Chicken Burrito,$8.19 
3540,1,Steak Burrito,$8.69 
3541,1,Chips and Guacamole,$4.45 
3542,1,Veggie Burrito,$11.25 
3543,1,Canned Soft Drink,$1.25 
3544,1,Chicken Burrito,$11.25 
3545,1,Chicken Bowl,$8.75 
3546,1,Barbacoa Salad Bowl,$11.89 
3547,1,Barbacoa Bowl,$11.75 
3548,1,Barbacoa Soft Tacos,$11.75 
3549,1,Barbacoa Bowl,$9.25 
3550,1,Chicken Bowl,$8.75 
3551,1,Chips,$2.15 
3552,1,Bottled Water,$1.50 
3553,1,Steak Burrito,$11.75 
3554,1,Chips and Guacamole,$4.45 
3555,1,Chips and Guacamole,$3.99 
3556,1,Steak Burrito,$8.99 
3557,1,Chicken Burrito,$10.98 
3558,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
3559,1,Canned Soft Drink,$1.25 
3560,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3561,1,Chicken Bowl,$8.75 
3562,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3563,1,Steak Burrito,$9.25 
3564,1,Steak Burrito,$9.25 
3565,1,Steak Burrito,$9.25 
3566,1,Chicken Burrito,$8.75 
3567,1,Chips,$2.15 
3568,1,Steak Burrito,$9.25 
3569,1,Steak Soft Tacos,$9.25 
3570,1,Nantucket Nectar,$3.39 
3571,1,Chicken Burrito,$8.49 
3572,1,Chicken Soft Tacos,$8.49 
3573,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3574,1,Chicken Burrito,$10.98 
3575,1,Canned Soda,$1.09 
3576,1,Canned Soda,$1.09 
3577,1,Chicken Burrito,$8.49 
3578,1,Chicken Salad Bowl,$11.25 
3579,1,Canned Soft Drink,$1.25 
3580,1,Steak Bowl,$8.99 
3581,1,Bottled Water,$1.09 
3582,1,Chicken Bowl,$8.75 
3583,1,Chips,$2.15 
3584,1,Bottled Water,$1.50 
3585,1,Chips and Guacamole,$3.99 
3586,1,Chicken Bowl,$8.49 
3587,1,Chicken Bowl,$8.75 
3588,1,Chips,$2.15 
3589,1,Bottled Water,$1.50 
3590,1,Chicken Burrito,$8.49 
3591,1,Chicken Bowl,$10.98 
3592,2,Canned Soda,$2.18 
3593,1,Chicken Crispy Tacos,$8.75 
3594,1,Chips,$2.15 
3595,1,Bottled Water,$1.50 
3596,1,Chips and Guacamole,$4.45 
3597,1,Steak Soft Tacos,$9.25 
3598,15,Chips and Fresh Tomato Salsa,$44.25 
3599,7,Bottled Water,$10.50 
3600,1,6 Pack Soft Drink,$6.49 
3601,3,Veggie Burrito,$33.75 
3602,4,Chicken Burrito,$35.00 
3603,3,Steak Burrito,$27.75 
3604,2,Bottled Water,$3.00 
3605,1,Chicken Bowl,$11.25 
3606,1,Steak Crispy Tacos,$11.75 
3607,1,Chicken Bowl,$10.98 
3608,1,Chips and Fresh Tomato Salsa,$2.39 
3609,2,Canned Soft Drink,$2.50 
3610,1,Chicken Soft Tacos,$8.75 
3611,1,Chips and Guacamole,$4.45 
3612,2,Chicken Bowl,$16.98 
3613,1,Chicken Burrito,$8.75 
3614,1,6 Pack Soft Drink,$6.49 
3615,2,Chicken Burrito,$16.98 
3616,2,Steak Burrito,$17.98 
3617,2,Veggie Bowl,$16.98 
3618,2,Chicken Bowl,$16.98 
3619,1,Carnitas Burrito,$8.99 
3620,1,Carnitas Soft Tacos,$8.99 
3621,1,Chicken Soft Tacos,$8.49 
3622,1,Steak Burrito,$9.25 
3623,1,Chicken Salad Bowl,$8.75 
3624,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3625,1,Steak Soft Tacos,$11.48 
3626,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3627,1,Steak Burrito,$8.99 
3628,1,Chips and Roasted Chili Corn Salsa,$2.39 
3629,1,Chicken Burrito,$11.25 
3630,1,Chips and Guacamole,$4.45 
3631,1,Chicken Crispy Tacos,$8.75 
3632,1,Barbacoa Burrito,$9.25 
3633,1,6 Pack Soft Drink,$6.49 
3634,3,Chicken Burrito,$26.25 
3635,1,Chicken Soft Tacos,$8.75 
3636,3,Chicken Burrito,$26.25 
3637,1,Chicken Soft Tacos,$8.75 
3638,1,Chicken Crispy Tacos,$8.75 
3639,1,Chicken Bowl,$11.25 
3640,1,Chicken Salad Bowl,$11.25 
3641,1,Chips,$2.15 
3642,1,Canned Soft Drink,$1.25 
3643,1,Steak Burrito,$11.75 
3644,1,Chicken Burrito,$8.75 
3645,1,Chips,$2.15 
3646,1,Bottled Water,$1.50 
3647,1,Chicken Bowl,$11.25 
3648,1,Chips,$2.15 
3649,1,Steak Burrito,$8.99 
3650,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
3651,1,Chicken Bowl,$11.25 
3652,1,Chicken Bowl,$11.25 
3653,1,Chips,$2.15 
3654,1,Chicken Bowl,$11.25 
3655,1,Chicken Bowl,$11.25 
3656,1,Chicken Salad Bowl,$8.75 
3657,2,Chips and Tomatillo-Green Chili Salsa,$4.78 
3658,2,Chicken Soft Tacos,$21.96 
3659,1,Veggie Bowl,$8.49 
3660,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
3661,1,Steak Burrito,$9.25 
3662,1,Chips and Fresh Tomato Salsa,$2.95 
3663,2,Chicken Bowl,$16.98 
3664,1,Chicken Bowl,$8.19 
3665,1,Chips and Guacamole,$3.89 
3666,1,Steak Bowl,$8.99 
3667,1,Bottled Water,$1.09 
3668,1,Steak Burrito,$8.99 
3669,1,Izze,$3.39 
3670,1,Steak Burrito,$9.25 
3671,1,Chips and Guacamole,$4.45 
3672,1,Chicken Bowl,$10.98 
3673,1,Chicken Bowl,$10.98 
3674,2,Chicken Burrito,$17.50 
3675,1,Chicken Bowl,$11.25 
3676,1,Canned Soft Drink,$1.25 
3677,1,Veggie Bowl,$8.75 
3678,1,Steak Burrito,$11.75 
3679,1,Chips and Guacamole,$4.45 
3680,1,Chicken Bowl,$11.25 
3681,1,Chicken Salad Bowl,$11.25 
3682,1,Steak Burrito,$8.99 
3683,1,Canned Soda,$1.09 
3684,1,Chicken Bowl,$10.98 
3685,1,Chicken Bowl,$8.49 
3686,1,Side of Chips,$1.69 
3687,1,Chicken Salad Bowl,$11.25 
3688,1,Carnitas Soft Tacos,$9.25 
3689,2,Chicken Burrito,$16.98 
3690,1,Chicken Bowl,$8.75 
3691,1,Chips and Guacamole,$4.45 
3692,1,Chicken Burrito,$11.25 
3693,1,6 Pack Soft Drink,$6.49 
3694,1,Steak Crispy Tacos,$11.75 
3695,1,Carnitas Soft Tacos,$9.25 
3696,1,Barbacoa Burrito,$9.25 
3697,1,Chicken Burrito,$8.75 
3698,1,Chips and Guacamole,$4.45 
3699,2,Canned Soft Drink,$2.50 
3700,1,Chicken Bowl,$8.75 
3701,1,Steak Bowl,$11.75 
3702,1,Chicken Burrito,$8.75 
3703,1,Steak Bowl,$9.25 
3704,1,Steak Burrito,$11.75 
3705,1,Steak Soft Tacos,$9.25 
3706,1,Chicken Salad Bowl,$8.75 
3707,1,Steak Bowl,$9.25 
3708,1,Chicken Bowl,$8.75 
3709,1,Chicken Bowl,$11.25 
3710,1,Steak Soft Tacos,$11.75 
3711,1,Carnitas Bowl,$9.25 
3712,1,Chicken Salad Bowl,$8.75 
3713,1,Steak Bowl,$11.75 
3714,1,Chicken Burrito,$8.49 
3715,1,Canned Soda,$1.09 
3716,1,Canned Soda,$1.09 
3717,1,Chicken Bowl,$8.49 
3718,1,Canned Soda,$1.09 
3719,1,Side of Chips,$1.69 
3720,1,Chicken Bowl,$11.25 
3721,1,Canned Soft Drink,$1.25 
3722,1,Chicken Bowl,$8.75 
3723,1,Chips,$2.15 
3724,1,Bottled Water,$1.50 
3725,1,Chicken Bowl,$8.49 
3726,1,Side of Chips,$1.69 
3727,1,Canned Soft Drink,$1.25 
3728,1,Chicken Bowl,$8.75 
3729,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
3730,1,Chicken Salad,$8.49 
3731,1,Chips and Guacamole,$3.99 
3732,1,Chicken Burrito,$8.49 
3733,1,Chicken Salad,$8.49 
3734,1,Chicken Burrito,$8.75 
3735,1,Veggie Bowl,$11.25 
3736,1,Chips,$2.15 
3737,1,Bottled Water,$1.50 
3738,1,Steak Bowl,$11.75 
3739,1,Steak Burrito,$8.99 
3740,1,Canned Soda,$1.09 
3741,1,Chicken Bowl,$10.98 
3742,1,Chicken Bowl,$10.98 
3743,1,Chicken Bowl,$11.25 
3744,1,Canned Soft Drink,$1.25 
3745,1,Veggie Bowl,$8.75 
3746,1,Chips and Guacamole,$4.45 
3747,1,Chips and Guacamole,$4.45 
3748,1,Canned Soft Drink,$1.25 
3749,1,Carnitas Salad Bowl,$11.89 
3750,1,Carnitas Salad,$8.99 
3751,1,Steak Burrito,$8.99 
3752,1,Chicken Burrito,$11.25 
3753,1,Chips and Guacamole,$4.45 
3754,2,Steak Bowl,$23.50 
3755,1,Veggie Burrito,$8.49 
3756,1,Chips and Guacamole,$3.99 
3757,1,Carnitas Burrito,$9.25 
3758,1,Chips and Guacamole,$4.45 
3759,1,Chips and Guacamole,$4.45 
3760,1,Steak Burrito,$9.25 
3761,1,Chicken Burrito,$8.75 
3762,1,Chips and Guacamole,$4.45 
3763,1,Chicken Burrito,$8.75 
3764,1,Chicken Burrito,$8.75 
3765,1,Steak Burrito,$11.75 
3766,1,6 Pack Soft Drink,$6.49 
3767,2,Chicken Burrito,$17.50 
3768,1,Chips and Guacamole,$4.45 
3769,1,Chicken Burrito,$8.75 
3770,1,Chips and Fresh Tomato Salsa,$2.95 
3771,1,Bottled Water,$1.50 
3772,1,Chicken Burrito,$8.75 
3773,1,Chicken Bowl,$8.75 
3774,1,Chicken Burrito,$8.75 
3775,1,Chips and Guacamole,$4.45 
3776,1,Veggie Burrito,$11.25 
3777,1,Chicken Bowl,$11.25 
3778,1,Steak Crispy Tacos,$11.75 
3779,1,Chicken Burrito,$11.25 
3780,1,Chips and Roasted Chili Corn Salsa,$2.95 
3781,1,Chicken Bowl,$11.25 
3782,1,Chips and Guacamole,$4.45 
3783,2,Bottled Water,$3.00 
3784,1,Canned Soft Drink,$1.25 
3785,1,Chips and Fresh Tomato Salsa,$2.95 
3786,1,Barbacoa Burrito,$9.25 
3787,1,Steak Bowl,$8.99 
3788,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3789,1,6 Pack Soft Drink,$6.49 
3790,1,Chicken Salad Bowl,$8.75 
3791,2,Chips and Guacamole,$8.90 
3792,1,Carnitas Bowl,$11.48 
3793,1,Canned Soda,$1.09 
3794,1,Chicken Burrito,$10.98 
3795,1,Barbacoa Burrito,$9.25 
3796,1,Steak Soft Tacos,$9.25 
3797,1,Chicken Salad Bowl,$11.25 
3798,1,Chicken Salad Bowl,$8.75 
3799,1,Steak Burrito,$11.75 
3800,1,Chicken Salad Bowl,$11.25 
3801,1,Chicken Bowl,$11.25 
3802,1,Canned Soft Drink,$1.25 
3803,1,Carnitas Burrito,$9.25 
3804,1,Chips and Guacamole,$4.45 
3805,1,Steak Burrito,$9.25 
3806,1,6 Pack Soft Drink,$6.49 
3807,1,Steak Burrito,$11.75 
3808,1,Steak Bowl,$11.75 
3809,1,Barbacoa Burrito,$8.99 
3810,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3811,1,Chicken Bowl,$8.49 
3812,1,Chicken Bowl,$8.49 
3813,1,Barbacoa Burrito,$9.25 
3814,1,Carnitas Soft Tacos,$9.25 
3815,1,Canned Soft Drink,$1.25 
3816,1,Chicken Crispy Tacos,$8.75 
3817,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3818,1,Steak Burrito,$11.75 
3819,1,Chips,$2.15 
3820,1,Veggie Bowl,$8.49 
3821,1,Veggie Burrito,$8.49 
3822,1,Barbacoa Bowl,$8.69 
3823,2,Chicken Burrito,$16.38 
3824,1,Chicken Burrito,$8.19 
3825,1,Chips and Guacamole,$3.89 
3826,1,Chips and Fresh Tomato Salsa,$2.29 
3827,1,Barbacoa Burrito,$11.75 
3828,1,Chicken Burrito,$8.75 
3829,1,Chicken Burrito,$8.75 
3830,1,Chicken Bowl,$8.75 
3831,1,Chips and Guacamole,$4.45 
3832,1,Chicken Burrito,$8.49 
3833,1,Chicken Soft Tacos,$8.49 
3834,1,Steak Burrito,$9.25 
3835,1,Chicken Burrito,$8.75 
3836,1,6 Pack Soft Drink,$6.49 
3837,1,Chips and Fresh Tomato Salsa,$2.95 
3838,1,Chicken Bowl,$11.25 
3839,1,Chicken Bowl,$11.25 
3840,1,Chips,$2.15 
3841,1,Steak Burrito,$9.25 
3842,1,Steak Burrito,$11.75 
3843,2,Chicken Bowl,$21.96 
3844,1,Chicken Burrito,$8.49 
3845,1,Nantucket Nectar,$3.39 
3846,1,Side of Chips,$1.69 
3847,1,Veggie Burrito,$8.49 
3848,1,Chicken Bowl,$8.75 
3849,1,Chips and Guacamole,$4.45 
3850,1,Chicken Bowl,$8.49 
3851,1,Chips and Guacamole,$3.99 
3852,1,Chicken Burrito,$11.25 
3853,1,Chicken Bowl,$8.75 
3854,1,Chicken Burrito,$11.25 
3855,1,Chips,$2.15 
3856,1,Steak Bowl,$11.75 
3857,1,Chips and Guacamole,$4.45 
3858,1,Chicken Burrito,$11.25 
3859,1,Steak Burrito,$9.25 
3860,1,Chicken Soft Tacos,$8.75 
3861,2,Steak Burrito,$18.50 
3862,1,Bottled Water,$1.50 
3863,1,Chicken Bowl,$8.75 
3864,1,Chips,$2.15 
3865,1,Steak Bowl,$11.48 
3866,2,Canned Soda,$2.18 
3867,1,Chips and Guacamole,$3.99 
3868,1,Chicken Bowl,$11.25 
3869,1,Bottled Water,$1.50 
3870,1,Steak Soft Tacos,$8.99 
3871,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3872,1,Steak Burrito,$11.75 
3873,1,Bottled Water,$1.50 
3874,1,Chicken Bowl,$11.25 
3875,1,6 Pack Soft Drink,$6.49 
3876,1,Chips and Guacamole,$4.45 
3877,1,Veggie Bowl,$11.25 
3878,1,Chicken Burrito,$8.49 
3879,1,Chips and Guacamole,$3.99 
3880,2,Canned Soft Drink,$2.50 
3881,1,Chicken Burrito,$8.75 
3882,1,Carnitas Burrito,$9.25 
3883,1,Chips and Guacamole,$3.99 
3884,1,Steak Burrito,$8.99 
3885,1,Chicken Bowl,$8.75 
3886,1,6 Pack Soft Drink,$6.49 
3887,8,Side of Chips,$13.52 
3888,2,Chicken Soft Tacos,$16.98 
3889,2,Veggie Soft Tacos,$16.98 
3890,2,Carnitas Crispy Tacos,$17.98 
3891,2,Chicken Crispy Tacos,$16.98 
3892,1,Chicken Bowl,$8.75 
3893,1,Chicken Bowl,$8.75 
3894,1,Chicken Bowl,$11.25 
3895,1,Chicken Bowl,$11.25 
3896,1,Chicken Burrito,$8.49 
3897,1,Canned Soda,$1.09 
3898,1,Side of Chips,$1.69 
3899,1,Canned Soft Drink,$1.25 
3900,1,Steak Soft Tacos,$9.25 
3901,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3902,1,Barbacoa Burrito,$8.69 
3903,1,Chicken Burrito,$8.19 
3904,1,Chicken Burrito,$8.49 
3905,1,Chips and Roasted Chili Corn Salsa,$2.39 
3906,1,Chicken Burrito,$8.49 
3907,1,Chips and Fresh Tomato Salsa,$2.39 
3908,1,Chicken Bowl,$10.98 
3909,1,Steak Burrito,$8.99 
3910,1,Steak Soft Tacos,$8.99 
3911,1,Side of Chips,$1.69 
3912,1,Veggie Burrito,$8.49 
3913,1,Chicken Bowl,$8.75 
3914,1,Chicken Burrito,$8.75 
3915,1,Chicken Bowl,$11.25 
3916,1,Chips and Guacamole,$4.45 
3917,1,Chips and Guacamole,$4.45 
3918,2,Chicken Burrito,$17.50 
3919,1,Chicken Burrito,$8.75 
3920,1,Chips and Guacamole,$4.45 
3921,1,Chicken Bowl,$8.75 
3922,1,Chips,$2.15 
3923,1,Bottled Water,$1.50 
3924,1,Bottled Water,$1.50 
3925,1,Steak Bowl,$8.99 
3926,1,Canned Soda,$1.09 
3927,1,Chicken Bowl,$8.75 
3928,1,Chips and Guacamole,$4.45 
3929,1,Chicken Bowl,$8.75 
3930,1,Chicken Bowl,$8.75 
3931,1,Chicken Bowl,$11.25 
3932,2,Chips,$4.30 
3933,1,Chicken Bowl,$8.49 
3934,1,Side of Chips,$1.69 
3935,1,Bottled Water,$1.09 
3936,1,Canned Soda,$1.09 
3937,1,Chicken Bowl,$8.75 
3938,1,Chips,$2.15 
3939,1,Bottled Water,$1.50 
3940,1,Carnitas Soft Tacos,$8.99 
3941,1,Chicken Burrito,$8.49 
3942,1,Chips and Guacamole,$3.99 
3943,1,Chicken Bowl,$8.75 
3944,1,Chips,$2.15 
3945,1,Canned Soft Drink,$1.25 
3946,1,Steak Crispy Tacos,$9.25 
3947,1,Chips and Fresh Tomato Salsa,$2.95 
3948,1,Chicken Burrito,$11.25 
3949,1,Chips and Guacamole,$4.45 
3950,1,Steak Crispy Tacos,$9.25 
3951,1,Chips and Fresh Tomato Salsa,$2.95 
3952,1,Chips and Guacamole,$3.99 
3953,1,Steak Burrito,$8.99 
3954,1,Veggie Burrito,$8.49 
3955,1,Chicken Burrito,$8.75 
3956,1,Chicken Burrito,$8.75 
3957,1,Chicken Burrito,$11.25 
3958,1,Steak Burrito,$9.25 
3959,1,Chicken Burrito,$8.75 
3960,1,Chips and Guacamole,$4.45 
3961,1,Chicken Burrito,$11.25 
3962,1,Canned Soft Drink,$1.25 
3963,1,Steak Burrito,$9.25 
3964,1,Chicken Burrito,$11.25 
3965,1,Chips and Guacamole,$4.45 
3966,1,Chips and Fresh Tomato Salsa,$2.95 
3967,1,Chicken Burrito,$10.98 
3968,1,Chicken Bowl,$8.75 
3969,1,Chicken Burrito,$8.75 
3970,2,Steak Burrito,$18.50 
3971,1,Steak Bowl,$9.25 
3972,1,Steak Burrito,$9.25 
3973,4,Canned Soft Drink,$5.00 
3974,1,Chicken Salad Bowl,$8.75 
3975,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3976,2,Chicken Bowl,$16.98 
3977,1,Chicken Bowl,$11.25 
3978,1,Chips and Fresh Tomato Salsa,$2.95 
3979,1,Chicken Bowl,$8.75 
3980,1,Chips,$2.15 
3981,1,Bottled Water,$1.50 
3982,1,Chicken Salad,$8.49 
3983,1,Chips and Fresh Tomato Salsa,$2.39 
3984,1,Steak Bowl,$9.25 
3985,1,Chips,$2.15 
3986,1,Canned Soft Drink,$1.25 
3987,1,Chicken Burrito,$8.19 
3988,1,Steak Burrito,$8.69 
3989,1,Chicken Salad,$8.19 
3990,1,Chicken Burrito,$8.19 
3991,1,Chicken Burrito,$8.75 
3992,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3993,1,Canned Soft Drink,$1.25 
3994,1,Steak Crispy Tacos,$9.25 
3995,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3996,1,Chicken Bowl,$11.25 
3997,1,Chicken Salad Bowl,$8.75 
3998,1,Chicken Bowl,$11.25 
3999,1,Chicken Bowl,$11.25 
4000,1,Steak Burrito,$8.99 
4001,1,Bottled Water,$1.09 
4002,1,Barbacoa Burrito,$9.25 
4003,1,Steak Burrito,$9.25 
4004,1,Chips and Guacamole,$4.45 
4005,1,Chicken Bowl,$8.49 
4006,1,Chips and Guacamole,$3.99 
4007,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
4008,1,Canned Soda,$1.09 
4009,1,Steak Burrito,$8.99 
4010,1,Chicken Bowl,$8.49 
4011,1,Chicken Bowl,$8.75 
4012,1,Chicken Salad Bowl,$8.75 
4013,1,Chicken Bowl,$11.25 
4014,1,Steak Crispy Tacos,$11.75 
4015,1,Chips and Guacamole,$4.45 
4016,2,Canned Soft Drink,$2.50 
4017,1,Chicken Soft Tacos,$8.75 
4018,1,Veggie Burrito,$8.49 
4019,1,Nantucket Nectar,$3.39 
4020,1,Chicken Burrito,$8.75 
4021,1,Steak Bowl,$9.25 
4022,1,Chips and Guacamole,$4.45 
4023,1,Canned Soft Drink,$1.25 
4024,1,Chicken Bowl,$11.25 
4025,1,Chips,$2.15 
4026,1,Chips and Guacamole,$4.45 
4027,2,Canned Soft Drink,$2.50 
4028,1,Steak Bowl,$8.99 
4029,1,Chips and Guacamole,$3.99 
4030,1,Chicken Soft Tacos,$8.75 
4031,1,Chips,$2.15 
4032,1,Steak Bowl,$11.75 
4033,1,Steak Burrito,$11.75 
4034,1,Canned Soft Drink,$1.25 
4035,1,Chicken Salad Bowl,$8.75 
4036,1,Steak Salad Bowl,$9.39 
4037,1,Chicken Burrito,$11.25 
4038,1,Steak Soft Tacos,$9.25 
4039,1,Barbacoa Burrito,$9.25 
4040,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
4041,1,Carnitas Burrito,$9.25 
4042,1,Chips and Guacamole,$4.45 
4043,1,Canned Soft Drink,$1.25 
4044,1,Carnitas Bowl,$9.25 
4045,1,Chicken Bowl,$8.75 
4046,1,Barbacoa Bowl,$11.75 
4047,1,Bottled Water,$1.50 
4048,1,Chicken Bowl,$8.75 
4049,1,Chips and Guacamole,$4.45 
4050,1,Steak Bowl,$8.99 
4051,1,Canned Soda,$1.09 
4052,1,Steak Soft Tacos,$9.25 
4053,1,Chips and Fresh Tomato Salsa,$2.95 
4054,1,Steak Bowl,$8.99 
4055,1,Side of Chips,$1.69 
4056,1,Barbacoa Bowl,$8.69 
4057,1,Side of Chips,$1.69 
4058,1,Chicken Bowl,$11.25 
4059,1,Chips and Guacamole,$4.45 
4060,1,Chicken Bowl,$8.75 
4061,1,Chicken Burrito,$8.75 
4062,1,Chips and Guacamole,$4.45 
4063,1,Chicken Bowl,$11.25 
4064,1,Chicken Salad Bowl,$8.75 
4065,1,Chips and Fresh Tomato Salsa,$2.95 
4066,1,Bottled Water,$1.50 
4067,1,Chicken Burrito,$8.19 
4068,1,Steak Burrito,$8.69 
4069,1,Bottled Water,$1.09 
4070,1,Side of Chips,$1.69 
4071,1,Chicken Bowl,$8.49 
4072,1,Chicken Burrito,$8.75 
4073,1,Chips and Fresh Tomato Salsa,$2.95 
4074,1,Canned Soft Drink,$1.25 
4075,1,Chicken Bowl,$8.49 
4076,1,Chips and Guacamole,$3.99 
4077,1,Chicken Bowl,$10.98 
4078,1,Nantucket Nectar,$3.39 
4079,1,Chicken Salad Bowl,$11.25 
4080,1,Veggie Bowl,$11.25 
4081,1,Chips,$2.15 
